id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;feridos;ilesos;ignorados;veiculos;latitude;longitude;regional;delegacia;uop;;;
762075;31/03/2026;terça-feira;21:00:00;MT;364;369;SANTO ANTONIO DO LEVERGER;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;3;1;0;0;0;1;0;3;-15,71187639;-55,6968627;SPRF-MT;DEL01/MT;UOP02-DEL01-MT;;;
762077;01/04/2026;quarta-feira;03:55:00;GO;153;196;URUACU;Reação tardia ou ineficiente do condutor;Colisão frontal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;4;0;2;0;2;2;0;2;-14,47457482;-49,15626526;SPRF-GO;DEL07/GO;UOP02-DEL07-GO;;;
762078;01/04/2026;quarta-feira;01:00:00;MT;364;142;PEDRA PRETA;Demais falhas na via;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Curva;Aclive;Não;2;0;1;0;1;0;0;2;-16,78291;-54,220853;SPRF-MT;DEL02/MT;UOP01-DEL02-MT;;
762079;01/04/2026;quarta-feira;05:05:00;MG;381;705,7;LAVRAS;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Amanhecer;Decrescente;Nublado;Dupla;Declive;Curva;Não;2;0;1;0;1;0;0;2;-21,31770156;-45,16762108;SPRF-MG;DEL04/MG;UOP02-DEL04-MG;;
762083;23/02/2026;segunda-feira;08:40:00;ES;101;287,3;CARIACICA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Não;4;0;1;0;1;2;0;4;-20,266672;-40,386091;SPRF-ES;DEL01-ES;UOP01-DEL01-ES;;;
762090;01/04/2026;quarta-feira;05:50:00;GO;153;318;RIANAPOLIS;Entrada inopinada do pedestre;Atropelamento de Pedestre;Com Vítimas Fatais;Amanhecer;Decrescente;Céu Claro;Dupla;Reta;Sim;2;1;0;0;0;0;0;2;-15,450508;-49,504407;SPRF-GO;DEL02/GO;UOP02-DEL02-GO;;;
762092;01/04/2026;quarta-feira;05:30:00;PR;376;340;ORTIGUEIRA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Curva;Não;1;0;0;1;1;0;0;1;-24,15668523;-50,97445428;SPRF-PR;DEL07/PR;UOP02-DEL07-PR;;;
762094;01/04/2026;quarta-feira;04:55:00;MG;262;744,7;SACRAMENTO;Ausência de reação do condutor;Colisão frontal;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Simples;Reta;Não;2;0;0;1;1;1;0;2;-19,653427;-47,553592;SPRF-MG;DEL08/MG;UOP01-DEL08-MG;;;
762096;01/04/2026;quarta-feira;06:30:00;MG;40;636,7;CONSELHEIRO LAFAIETE;Suicídio (presumido);Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;0;2;-20,70716;-43,79298;SPRF-MG;DEL05/MG;UOP02-DEL05-MG;;;
762097;01/04/2026;quarta-feira;04:00:00;MG;262;146,1;RIO CASCA;Velocidade Incompatível;Colisão frontal;Com Vítimas Fatais;Amanhecer;Crescente;Chuva;Simples;Declive;Não;5;3;0;1;1;1;0;2;-20,0308326;-42,73998611;SPRF-MG;DEL03/MG;UOP03-DEL03-MG;;;
762098;01/04/2026;quarta-feira;06:15:00;PE;101;30,7;ITAPISSUMA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Curva;Aclive;Não;3;0;2;0;2;0;0;3;-7,74110145;-34,94285703;SPRF-PE;DEL01/PE;UOP02-DEL01-PE;;
762099;01/04/2026;quarta-feira;07:00:00;PR;369;152,7;LONDRINA;Condutor deixou de manter distância do veículo da frente;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Sim;4;0;2;0;2;2;0;2;-23,29331287;-51,18692128;SPRF-PR;DEL07/PR;UOP01-DEL07-PR;;;
762104;01/04/2026;quarta-feira;07:15:00;MG;381;627,1;OLIVEIRA;Ingestão de álcool pelo condutor;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Declive;Curva;Não;2;0;0;0;0;1;0;2;-20,81569224;-44,7924764;SPRF-MG;DEL04/MG;UOP01-DEL04-MG;;
762109;01/04/2026;quarta-feira;04:30:00;SC;470;136;RIO DO SUL;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;1;0;2;-27,21277972;-49,64574695;SPRF-SC;DEL04/SC;UOP02-DEL04-SC;;;
762111;01/04/2026;quarta-feira;07:50:00;GO;153;436,3;ANAPOLIS;Trafegar com motocicleta (ou similar) entre as faixas;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;Sim;3;0;0;1;1;1;0;5;-16,296742;-48,929748;SPRF-GO;DEL02/GO;UOP01-DEL02-GO;;;
762112;16/03/2026;segunda-feira;06:40:00;BA;324;622;SALVADOR;Condutor deixou de manter distância do veículo da frente;Tombamento;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;4;0;0;0;0;2;0;3;-12,929689;-38,46975;SPRF-BA;DEL01/BA;UOP01-DEL01-BA;;;
762113;01/04/2026;quarta-feira;08:15:00;ES;101;283;CARIACICA;Pedestre cruzava a pista fora da faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Declive;Reta;Sim;4;0;2;0;2;1;0;4;-20,320794;-40,396014;SPRF-ES;DEL01-ES;UOP01-DEL01-ES;;
762117;01/04/2026;quarta-feira;07:30:00;PR;369;358,3;CAMPO MOURAO;Reação tardia ou ineficiente do condutor;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;3;0;1;0;1;1;0;3;-24,16736798;-52,4875199;SPRF-PR;DEL09/PR;UOP03-DEL09-PR;;;
762119;01/04/2026;quarta-feira;04:19:00;MG;381;532,7;ITATIAIUCU;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;Curva;Não;2;0;1;0;1;0;0;2;-20,16517761;-44,36741576;SPRF-MG;DEL04/MG;UOP03-DEL04-MG;;;
762120;01/04/2026;quarta-feira;08:45:00;MG;40;436,9;PARAOPEBA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;0;1;1;1;0;2;-19,22996357;-44,43705589;SPRF-MG;DEL02/MG;UOP01-DEL02-MG;;;
762121;01/04/2026;quarta-feira;08:40:00;RS;392;649,2;GUARANI DAS MISSOES;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Aclive;Curva;Não;2;0;1;0;1;1;0;2;-28,13063856;-54,61510554;SPRF-RS;DEL10/RS;UOP01-DEL10-RS;;
762124;01/04/2026;quarta-feira;09:15:00;SC;101;32;JOINVILLE;Carga excessiva e/ou mal acondicionada;Derramamento de carga;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;Viaduto;Não;3;0;0;0;0;2;0;3;-26,24868527;-48,90961854;SPRF-SC;DEL03/SC;UOP01-DEL03-SC;;
762125;01/04/2026;quarta-feira;08:00:00;DF;251;10;BRASILIA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Rotatória;Não;2;0;0;1;1;0;0;2;-15,93167903;-47,55465858;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;;;
762128;01/04/2026;quarta-feira;07:42:00;CE;222;298;TIANGUA;Demais falhas mecânicas ou elétricas;Colisão frontal;Sem Vítimas;Pleno dia;Crescente;Nublado;Simples;Declive;Curva;Não;5;0;0;0;0;3;0;6;-3,65033679;-40,9292206;SPRF-CE;DEL04/CE;UOP02-DEL04-CE;;
762133;01/04/2026;quarta-feira;08:00:00;MG;381;479;CONTAGEM;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Curva;Declive;Sim;5;0;1;1;2;2;0;4;-19,96418;-44,04578;SPRF-MG;DEL01/MG;UOP03-DEL01-MG;;
762135;01/04/2026;quarta-feira;10:20:00;CE;116;17;EUSEBIO;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;2;0;1;0;1;1;0;2;-3,9136746;-38,5065372;SPRF-CE;DEL01/CE;UOP02-DEL01-CE;;;
762140;01/04/2026;quarta-feira;10:22:00;SC;101;220;PALHOCA;Ausência de reação do condutor;Colisão com objeto;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;0;0;0;1;0;2;-27,69515;-48,66227;SPRF-SC;DEL01/SC;UOP02-DEL01-SC;;;
762142;01/04/2026;quarta-feira;09:50:00;MT;70;2,3;BARRA DO GARCAS;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Interseção de Vias;Sim;2;0;1;0;1;1;0;2;-15,87237352;-52,38551395;SPRF-MT;DEL07/MT;UOP01-DEL07-MT;;
762144;01/04/2026;quarta-feira;10:55:00;RS;386;324,5;MARQUES DE SOUZA;Demais falhas mecânicas ou elétricas;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Aclive;Curva;Não;3;0;1;0;1;1;0;3;-29,314887;-52,104427;SPRF-RS;DEL04/RS;UOP01-DEL04-RS;;
762145;01/04/2026;quarta-feira;11:10:00;DF;251;42;BRASILIA;Avarias e/ou desgaste excessivo no pneu;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Curva;Rotatória;Não;3;0;3;0;3;0;0;1;-15,938529;-47,828075;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;;
762151;01/04/2026;quarta-feira;09:30:00;MT;163;721;SORRISO;Transitar na contramão;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;0;1;1;1;0;2;-12,79396589;-55,83545777;SPRF-MT;DEL06/MT;UOP01-DEL06-MT;;;
762155;01/04/2026;quarta-feira;12:06:00;SP;116;226;GUARULHOS;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;2;0;1;0;1;0;0;2;-23,49147726;-46,54902077;SPRF-SP;DEL01/SP;UOP01-DEL01-SP;;;
762156;01/04/2026;quarta-feira;12:20:00;SC;101;25,8;JOINVILLE;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;1;0;2;-26,1905392;-48,91205398;SPRF-SC;DEL03/SC;UOP01-DEL03-SC;;;
762157;01/04/2026;quarta-feira;07:30:00;BA;349;1109;CORRENTINA;Manobra de mudança de faixa;Colisão frontal;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;1;0;0;0;1;0;2;-13,7973;-46,12981;SPRF-BA;DEL10/BA;UOP02-DEL10-BA;;;
762164;01/04/2026;quarta-feira;09:50:00;SC;101;233,3;PALHOCA;Condutor deixou de manter distância do veículo da frente;Engavetamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Aclive;Sim;5;0;1;0;1;3;0;4;-27,80944292;-48,63681491;SPRF-SC;DEL01/SC;UOP02-DEL01-SC;;;
762170;20/03/2026;sexta-feira;19:50:00;MG;40;584;ITABIRITO;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Fatais;Plena Noite;Crescente;Chuva;Simples;Curva;Não;5;1;1;0;1;3;0;4;-20,32443141;-43,93075943;SPRF-MG;DEL01/MG;UOP02-DEL01-MG;;;
762174;22/03/2026;domingo;07:45:00;MT;163;937;ITAUBA;Transitar na contramão;Colisão frontal;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Curva;Não;4;1;0;1;1;1;0;5;-10,995675;-55,24294667;SPRF-MT;DEL06/MT;UOP02-DEL06-MT;;;
762177;01/04/2026;quarta-feira;13:00:00;SP;116;308;SAO LOURENCO DA SERRA;Pedestre cruzava a pista fora da faixa;Atropelamento de Pedestre;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Não;7;1;0;0;0;5;0;6;-23,85587897;-46,94076037;SPRF-SP;DEL04/SP;UOP01-DEL04-SP;;;
762178;01/04/2026;quarta-feira;06:50:00;MG;40;121,5;JOAO PINHEIRO;Pista Escorregadia;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Chuva;Simples;Reta;Declive;Não;4;1;0;1;1;2;0;4;-17,664908;-46,350547;SPRF-MG;DEL14/MG;UOP01-DEL14-MG;;
762181;01/04/2026;quarta-feira;14:00:00;SC;116;220;CORREIA PINTO;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Rotatória;Sim;3;0;1;0;1;2;0;2;-27,5905788;-50,3626011;SPRF-SC;DEL05/SC;UOP03-DEL05-SC;;;
762182;01/04/2026;quarta-feira;12:40:00;RO;319;122;PORTO VELHO;Reação tardia ou ineficiente do condutor;Colisão lateral sentido oposto;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;Curva;Não;2;0;0;2;2;0;0;2;-8,69710539;-63,99330139;SPRF-RO;DEL01-RO;UOP01-DEL01-RO;;;
762183;01/04/2026;quarta-feira;14:10:00;MG;40;455,4;CAETANOPOLIS;Velocidade Incompatível;Colisão com objeto;Sem Vítimas;Pleno dia;Decrescente;Chuva;Dupla;Declive;Curva;Não;3;0;0;0;0;3;0;3;-19,35932;-44,34438;SPRF-MG;DEL02/MG;UOP01-DEL02-MG;;
762184;01/04/2026;quarta-feira;12:10:00;DF;80;23;BRASILIA;Transitar na contramão;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Garoa/Chuvisco;Simples;Reta;Não;4;1;0;1;1;1;0;4;-15,638007;-48,200708;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;;;
762188;12/03/2026;quinta-feira;23:50:00;MS;163;792;PEDRO GOMES;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Aclive;Reta;Não;3;0;1;0;1;1;0;4;-18,02800596;-54,68297839;SPRF-MS;DEL06/MS;UOP01-DEL06-MS;;
762192;01/04/2026;quarta-feira;13:45:00;RS;285;321,9;PASSO FUNDO;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Declive;Reta;Não;7;0;3;0;3;3;0;4;-28,27070588;-52,63557181;SPRF-RS;DEL08/RS;UOP03-DEL08-RS;;
762194;01/04/2026;quarta-feira;15:00:00;RJ;101;22;CAMPOS DOS GOYTACAZES;Ausência de reação do condutor;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;3;0;0;1;1;1;0;3;-21,375773;-41,3443497;SPRF-RJ;DEL08/RJ;UOP01-DEL08-RJ;;;
762198;01/04/2026;quarta-feira;14:30:00;PR;153;39;SANTO ANTONIO DA PLATINA;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Pleno dia;Crescente;Chuva;Simples;Interseção de Vias;Não;2;0;0;0;0;1;0;2;-23,28033402;-50,05612171;SPRF-PR;DEL07/PR;UOP04-DEL07-PR;;;
762201;01/04/2026;quarta-feira;15:00:00;PR;376;488;PONTA GROSSA;Demais falhas mecânicas ou elétricas;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Reta;Sim;4;0;0;2;2;1;0;5;-25,13569;-50,167048;SPRF-PR;DEL03/PR;UOP03-DEL03-PR;;;
762202;01/04/2026;quarta-feira;15:20:00;SC;101;192;BIGUACU;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;3;0;0;1;1;1;0;3;-27,48605391;-48,64855377;SPRF-SC;DEL01/SC;UOP01-DEL01-SC;;;
762203;01/04/2026;quarta-feira;15:30:00;ES;101;285;CARIACICA;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Aclive;Não;1;0;0;0;0;1;0;1;-20,25133048;-40,37239603;SPRF-ES;DEL01-ES;UOP01-DEL01-ES;;
762219;01/04/2026;quarta-feira;17:20:00;MG;381;478;CONTAGEM;Trafegar com motocicleta (ou similar) entre as faixas;Tombamento;Com Vítimas Fatais;Anoitecer;Decrescente;Nublado;Múltipla;Reta;Sim;5;1;0;0;0;3;0;4;-19,96294226;-44,04084206;SPRF-MG;DEL01/MG;UOP03-DEL01-MG;;;
762224;01/04/2026;quarta-feira;17:10:00;PR;277;467,9;LARANJEIRAS DO SUL;Condutor deixou de manter distância do veículo da frente;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;0;2;-25,347026;-52,491314;SPRF-PR;DEL04/PR;UOP02-DEL04-PR;;;
762231;01/04/2026;quarta-feira;18:00:00;MG;50;24,1;ARAGUARI;Ausência de reação do condutor;Colisão lateral mesmo sentido;Com Vítimas Fatais;Anoitecer;Crescente;Sol;Dupla;Declive;Reta;Não;3;1;0;0;0;1;0;5;-18,61002523;-48,07044704;SPRF-MG;DEL15/MG;UOP02-DEL15-MG;;
762233;01/04/2026;quarta-feira;17:00:00;PR;277;1,8;PARANAGUA;Ingestão de álcool pelo condutor;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Reta;Sim;3;0;0;0;0;2;0;3;-25,54868901;-48,54828056;SPRF-PR;DEL01/PR;UOP05-DEL01-PR;;;
762235;01/04/2026;quarta-feira;17:30:00;PR;277;475,2;NOVA LARANJEIRAS;Pedestre cruzava a pista fora da faixa;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Retorno Regulamentado;Curva;Sim;2;0;0;1;1;0;0;2;-25,3069;-52,54228;SPRF-PR;DEL04/PR;UOP02-DEL04-PR;;
762236;01/04/2026;quarta-feira;18:41:00;ES;101;222,8;IBIRACU;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Ponte;Reta;Não;3;0;2;0;2;0;0;2;-19,872754;-40,412713;SPRF-ES;DEL02-ES;UOP01-DEL02-ES;;
762238;01/04/2026;quarta-feira;17:30:00;MT;174;302;PONTES E LACERDA;Transitar na contramão;Colisão transversal;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Simples;Reta;Não;4;0;2;0;2;1;0;4;-15,26701849;-59,29849058;SPRF-MT;DEL04/MT;UOP01-DEL04-MT;;;
762242;01/04/2026;quarta-feira;19:00:00;BA;324;554;AMELIA RODRIGUES;Ultrapassagem Indevida;Tombamento;Com Vítimas Fatais;Plena Noite;Crescente;Ignorado;Dupla;Declive;Não;5;1;1;0;1;2;0;4;-12,4702104;-38,6835148;SPRF-BA;DEL11/BA;UOP02-DEL11-BA;;;
762246;01/04/2026;quarta-feira;14:52:00;PA;163;15;NOVO PROGRESSO;Demais falhas na via;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;0;2;-9,433405;-54,86870333;SPRF-MT;DEL06/MT;UOP03-DEL06-MT;;;
762260;01/04/2026;quarta-feira;14:10:00;SC;282;491,9;FAXINAL DOS GUEDES;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Não;3;0;1;0;1;1;0;3;-26,8730052;-52,2896768;SPRF-SC;DEL07/SC;UOP01-DEL07-SC;;;
762262;01/04/2026;quarta-feira;18:40:00;RJ;40;112,7;DUQUE DE CAXIAS;Reação tardia ou ineficiente do condutor;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Nublado;Múltipla;Reta;Sim;3;0;0;0;0;3;0;2;-22,7074171;-43,29014216;SPRF-RJ;DEL01/RJ;UOP02-DEL01-RJ;;;
762267;01/04/2026;quarta-feira;19:19:00;MT;364;569;NOBRES;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Curva;Não;3;0;0;1;1;0;0;4;-14,660323;-56,298761;SPRF-MT;DEL01/MT;UOP01-DEL01-MT;;;
762269;01/04/2026;quarta-feira;19:30:00;MA;10;301;CIDELANDIA;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;5;0;2;0;2;2;0;4;-5,105257;-47,552117;SPRF-MA;DEL04-MA;UOP03-DEL04-MA;;;
762273;01/04/2026;quarta-feira;20:35:00;GO;452;183,4;ITUMBIARA;Acessar a via sem observar a presença dos outros veículos;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Ignorado;Simples;Reta;Não;3;0;1;0;1;1;0;3;-18,3936262;-49,33299794;SPRF-GO;DEL03/GO;UOP02-DEL03-GO;;;
762275;01/04/2026;quarta-feira;19:45:00;MG;381;238;SANTANA DO PARAISO;Condutor deixou de manter distância do veículo da frente;Engavetamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;3;0;2;0;2;1;0;3;-19,41825025;-42,49334978;SPRF-MG;DEL06/MG;UOP01-DEL06-MG;;;
762276;01/04/2026;quarta-feira;22:00:00;GO;60;212;VARJAO;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Dupla;Declive;Não;3;1;0;0;0;1;0;3;-16,951993;-49,700162;SPRF-GO;DEL01/GO;UOP02-DEL01-GO;;;
762281;01/04/2026;quarta-feira;22:15:00;MG;262;539,8;LUZ;Condutor Dormindo;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Declive;Curva;Não;2;0;1;0;1;0;0;2;-19,718246;-45,881724;SPRF-MG;DEL08/MG;UOP02-DEL08-MG;;
762284;01/04/2026;quarta-feira;23:31:00;PR;376;673,2;GUARATUBA;Problema com o freio;Colisão traseira;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Dupla;Declive;Curva;Não;3;1;0;0;0;1;0;3;-25,90636692;-48,92121792;SPRF-PR;DEL01/PR;UOP04-DEL01-PR;;
762285;01/04/2026;quarta-feira;23:00:00;MG;381;854,2;POUSO ALEGRE;Deficiência do Sistema de Iluminação/Sinalização;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;Declive;Reta;Não;4;0;0;2;2;1;0;4;-22,27264906;-45,89319062;SPRF-MG;DEL16/MG;UOP01-DEL16-MG;;
762297;02/04/2026;quinta-feira;03:00:00;DF;20;7;BRASILIA;Neblina;Colisão traseira;Com Vítimas Fatais;Plena Noite;Crescente;Nevoeiro/Neblina;Múltipla;Aclive;Sim;2;1;0;0;0;0;0;2;-15,65644452;-47,7871567;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;;;
762299;02/04/2026;quinta-feira;04:05:00;RO;364;325,9;PRESIDENTE MEDICI;Transitar na contramão;Colisão lateral sentido oposto;Com Vítimas Feridas;Plena Noite;Decrescente;Nevoeiro/Neblina;Simples;Reta;Não;2;0;1;0;1;0;0;2;-11,01638;-61,92716;SPRF-RO;DEL02-RO;UOP01-DEL02-RO;;;
762306;02/04/2026;quinta-feira;06:21:00;CE;222;157;IRAUCUBA;Demais falhas mecânicas ou elétricas;Colisão lateral sentido oposto;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;3;1;0;0;0;1;0;4;-3,74093055;-39,85736847;SPRF-CE;DEL04/CE;UOP03-DEL04-CE;;;
762307;01/04/2026;quarta-feira;22:23:00;MG;381;673;PERDOES;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Curva;Não;2;0;1;0;1;0;0;2;-21,07923444;-45,06031752;SPRF-MG;DEL04/MG;UOP02-DEL04-MG;;;
762312;01/04/2026;quarta-feira;23:15:00;MG;381;658,9;SANTO ANTONIO DO AMPARO;Condutor Dormindo;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Reta;Aclive;Não;4;0;2;0;2;1;0;4;-21,00391;-44,971201;SPRF-MG;DEL04/MG;UOP02-DEL04-MG;;
762317;02/04/2026;quinta-feira;08:00:00;RS;290;92;PORTO ALEGRE;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Ponte;Não;4;0;0;1;1;2;0;3;-29,96962482;-51,176289;SPRF-RS;DEL01/RS;UOP01-DEL01-RS;;
762318;02/04/2026;quinta-feira;06:50:00;SC;470;18;ILHOTA;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Não;2;0;1;0;1;0;0;3;-26,85958434;-48,81267898;SPRF-SC;DEL04/SC;UOP04-DEL04-SC;;;
762319;02/04/2026;quinta-feira;07:24:00;PE;232;12,3;JABOATAO DOS GUARARAPES;Trafegar com motocicleta (ou similar) entre as faixas;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Não;2;0;1;0;1;1;0;2;-8,08734159;-35,00684945;SPRF-PE;DEL01/PE;UOP01-DEL01-PE;;;
762323;21/03/2026;sábado;13:30:00;GO;452;20;RIO VERDE;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Ignorado;Dupla;Curva;Não;2;0;0;1;1;0;0;2;-17,868265;-50,734198;SPRF-GO;DEL04/GO;UOP01-DEL04-GO;;;
762326;02/04/2026;quinta-feira;05:07:00;PA;163;603;ITAITUBA;Transitar na contramão;Colisão frontal;Sem Vítimas;Amanhecer;Crescente;Nublado;Simples;Curva;Não;3;0;0;0;0;1;0;5;-4,8214;-56,1238;SPRF-PA;DEL05/PA;UOP03-DEL05-PA;;;
762330;20/03/2026;sexta-feira;20:10:00;RJ;40;124;RIO DE JANEIRO;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;4;0;3;0;3;1;0;3;-22,81184743;-43,2878684;SPRF-RJ;DEL01/RJ;UOP02-DEL01-RJ;;;
762339;02/04/2026;quinta-feira;07:00:00;MG;381;196,4;PERIQUITO;Condutor Dormindo;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Nublado;Simples;Curva;Não;2;0;0;0;0;1;0;2;-19,165928;-42,24516;SPRF-MG;DEL06/MG;UOP01-DEL06-MG;;;
